#{"t_start": 1745506770.5140355, "env_id": "None"}
r,l,t
5.2483187,7,3.564267
6.8046126,10,4.786379
7.557581,11,5.311777
11.281725,15,7.238115
7.7033634,9,7.610653
8.263537,11,9.391758
9.11229,13,13.13547
