#{"t_start": 1745506838.8858001, "env_id": "highway-v0"}
r,l,t
13.338026,16,7.051362
15.237777,21,15.602206
11.233346,13,22.218559
10.303117,12,27.309586
18.03299,20,36.849488
14.676562,18,44.606421
11.956225,15,51.464815
1.070266,2,52.404444
8.949712,11,57.426146
