#{"t_start": 1745506838.9003851, "env_id": "highway-v0"}
r,l,t
15.730833,21,8.863284
7.905853,9,12.561192
4.151076,6,14.927224
10.66516,15,22.784393
7.160103,11,27.261794
1.619496,3,29.055277
4.659936,6,31.799914
5.878693,7,34.729182
21.339531,26,46.105673
