#{"t_start": 1745506838.8796127, "env_id": "highway-v0"}
r,l,t
32.016244,40,17.859229
5.686947,7,20.732126
32.097785,40,38.714302
6.629366,8,42.43727
9.031908,12,47.619926
8.636995,10,52.383656
3.441709,5,55.023358
