#{"t_start": 1745506838.8925543, "env_id": "highway-v0"}
r,l,t
14.239954,17,7.410733
3.892373,5,9.239344
1.884995,3,10.697069
9.215723,11,14.896534
10.150868,14,22.214521
8.331968,10,26.530584
2.530365,4,28.396341
18.278964,23,38.703539
7.126118,10,43.323401
2.530328,4,44.975783
3.659688,5,47.020193
